symbol,date,open,high,low,close,volume,adjclose,dividends,splits,rolling_30day_high,sma25,sma50,sma100,pc_sma25_by_close,pc_sma50_by_close,pc_sma25_by_sma100,mean_of_sma50_by_close_last_5_days
anet,2023-03-31,162.5449981689453,168.05999755859375,160.72999572753906,167.86000061035156,3030400,167.86000061035156,0.0,0.0,171.44000244140625,154.468798828125,142.94019973754882,134.28389999389648,8.669195257436263,17.433724675464113,6.446267753651622,16.94109229991097
anss,2023-03-31,327.54998779296875,333.8900146484375,326.95001220703125,332.79998779296875,726600,332.79998779296875,0.0,0.0,333.8900146484375,310.059599609375,290.55160034179687,267.61120010375976,7.334199041810974,14.54075193579111,8.5722870452143,12.233227285730539
aon,2023-03-31,315.010009765625,315.45001220703125,312.8699951171875,315.2900085449219,606700,315.2900085449219,0.0,0.0,315.45001220703125,302.338798828125,309.36627380371095,305.83260162353514,4.283674396735117,1.9147965511487712,1.155426910478821,0.7581483028878623
aos,2023-03-31,68.45999908447266,69.19999694824219,68.1500015258789,69.1500015258789,973100,69.1500015258789,0.0,0.0,69.5,66.9879995727539,66.03883811950683,62.467823638916016,3.2274466574821448,4.711111665444463,5.716566181707279,4.0916768185935615
apa,2023-03-31,35.7599983215332,36.09000015258789,35.400001525878906,36.060001373291016,6415600,36.060001373291016,0.0,0.0,41.380001068115234,36.190400466918945,39.23920040130615,42.24047616958618,-0.360314038931746,-8.10209941971526,-7.105212915286684,-9.75594950072666
apd,2023-03-31,278.8699951171875,287.54998779296875,278.1400146484375,287.2099914550781,1487400,287.2099914550781,1.75,0.0,295.6000061035156,279.89778076171876,286.267119140625,295.02178283691404,2.6124575455581613,0.3293680102987741,-2.967463491036027,-3.8547655079892538
aph,2023-03-31,80.9000015258789,81.80000305175781,80.80999755859375,81.72000122070312,2673700,81.72000122070312,0.0,0.0,81.80000305175781,78.04734619140625,78.82054153442382,78.4701954650879,4.705675732125368,3.6785584440738712,0.44647023912639466,1.2394044287716615
aptv,2023-03-31,110.75,112.30999755859375,110.27999877929688,112.19000244140625,2585000,112.19000244140625,0.0,0.0,120.6500015258789,112.1952001953125,113.08280029296876,106.49479995727539,-0.004632777424699534,-0.7895080854466761,6.18621786071846,-2.832185998587839
are,2023-03-31,124.44999694824219,125.68000030517578,122.91999816894531,125.58999633789062,1307200,125.58999633789062,0.0,0.0,162.0399932861328,129.2299542236328,144.65912170410155,145.78501495361328,-2.816651841757384,-13.182110565565708,-0.7722969674695144,-16.849624416214667
ato,2023-03-31,112.3499984741211,112.41999816894531,110.76000213623047,112.36000061035156,1245300,112.36000061035156,0.0,0.0,117.88999938964844,111.55839965820313,113.58847595214844,113.5006354522705,0.7185482712233315,-1.0815140633759375,0.07739207761077292,-2.0784798585437025
atvi,2023-03-31,84.94999694824219,85.73999786376953,84.69999694824219,85.58999633789062,5234400,85.58999633789062,0.0,0.0,85.73999786376953,80.0547998046875,77.97819961547852,76.69199989318848,6.914259415684672,9.761441992694047,1.677097642624223,9.266015266868251
avb,2023-03-31,164.1699981689453,168.27999877929688,164.1699981689453,168.05999755859375,1381400,168.05999755859375,0.0,0.0,180.1199951171875,164.377666015625,170.0742218017578,166.9563752746582,2.2401653656639176,-1.184320717052508,1.8674617977124048,-5.454608997705816
avgo,2023-03-31,630.5399780273438,642.219970703125,625.9099731445312,641.5399780273438,2209100,641.5399780273438,0.0,0.0,648.5,621.7228588867188,605.1814611816407,570.7223736572265,3.187452231708239,6.007870230312682,6.037802110962997,4.64002937228031
avy,2023-03-31,175.36000061035156,179.1999969482422,174.77000427246094,178.92999267578125,420800,178.92999267578125,0.0,0.0,185.4600067138672,174.77560119628907,179.4457992553711,181.84909439086914,2.3769859471554113,-0.28744422089023103,-1.3215876293188258,-3.212342598679965
awk,2023-03-31,146.47000122070312,147.25,144.52999877929688,146.49000549316406,1060700,146.49000549316406,0.0,0.0,150.64999389648438,139.8511993408203,145.82790466308595,148.6780503845215,4.747049852725862,0.4540288990696288,-1.9169915895885827,-1.526333022044191
axp,2023-03-31,163.6699981689453,165.0800018310547,161.75,164.9499969482422,3594000,164.9499969482422,0.0,0.0,180.52000427246094,166.6052001953125,169.45680023193358,160.27832901000977,-0.9934883455797966,-2.659558824150454,5.726582800442471,-3.715396635241762
azo,2023-03-31,2416.2099609375,2460.14990234375,2414.340087890625,2458.14990234375,186700,2458.14990234375,0.0,0.0,2605.6201171875,2426.14,2447.235615234375,2448.7578002929686,1.3193757303267795,0.44598431967204377,-0.062161519543151064,-1.5251118692862795
ba,2023-03-31,211.75,214.8000030517578,211.38999938964844,212.42999267578125,5143200,212.42999267578125,0.0,0.0,216.1199951171875,204.56840087890626,207.70379974365235,197.2497004699707,3.843013761215565,2.2754484693885977,5.29993163425523,-0.12902319365486745
bac,2023-03-31,28.6200008392334,28.68000030517578,28.260000228881836,28.600000381469727,56417400,28.600000381469727,0.0,0.0,35.38999938964844,30.116740646362306,32.61132472991943,33.5380189704895,-5.036203228969869,-12.300402947965784,-2.763115619278172,-13.3469909197482
ball,2023-03-31,54.619998931884766,55.150001525878906,54.380001068115234,55.11000061035156,1101900,55.11000061035156,0.0,0.0,57.939998626708984,53.8563996887207,55.56793144226074,54.61928749084473,2.327673087834366,-0.8240919178087551,1.7368295981067645,-3.2434285910666865
bax,2023-03-31,40.47999954223633,40.63999938964844,40.27000045776367,40.560001373291016,4620100,40.560001373291016,0.0,0.0,41.38999938964844,39.26520004272461,41.17506896972656,46.04621452331543,3.297579865014134,-1.4937864387981108,-10.578818702072395,-2.5247170966582333
bbwi,2023-03-31,36.209999084472656,36.68000030517578,35.90999984741211,36.58000183105469,2979300,36.58000183105469,0.0,0.0,44.13999938964844,37.28080001831054,40.87094436645508,40.8903812789917,-1.8797831240522132,-10.498760432171935,-0.047534192464489235,-10.277616812893623
bby,2023-03-31,75.83999633789062,78.37999725341797,75.72000122070312,78.2699966430664,2621500,78.2699966430664,0.0,0.0,88.22000122070312,77.44046997070312,81.32203338623047,79.9726333618164,1.071179801306873,-3.7530256144343292,1.6873272364422962,-7.878111232592339
bdx,2023-03-31,246.49000549316406,247.63999938964844,244.25,247.5399932861328,1107500,247.5399932861328,0.0,0.0,247.63999938964844,236.91791748046876,241.432578125,242.52155059814453,4.483441319519333,2.52965660581678,-0.4490209098773874,0.849074557966748
ben,2023-03-31,26.510000228881836,26.989999771118164,26.450000762939453,26.940000534057617,2742900,26.940000534057617,0.0,0.0,31.34000015258789,27.20478935241699,28.967262268066406,27.692075366973878,-0.9733169219920803,-6.998458174087263,4.604880220040646,-9.45967130360911
bg,2023-03-31,95.98999786376953,96.81999969482422,94.91999816894531,95.5199966430664,1290300,95.5199966430664,0.0,0.0,106.98999786376953,96.03919982910156,96.8366505432129,97.4066081237793,-0.5406159015892057,-1.359664850818999,-0.5851323555401116,-0.9071794518589231
biib,2023-03-31,275.44000244140625,279.0,275.44000244140625,278.0299987792969,1197000,278.0299987792969,0.0,0.0,279.0,266.94199951171873,275.80799865722656,282.0879995727539,4.153711026312807,0.8056329522305872,-2.2262559644646154,-0.9610354415738949
bio,2023-03-31,471.7799987792969,479.4100036621094,469.7099914550781,479.0199890136719,143000,479.0199890136719,0.0,0.0,509.6199951171875,479.4183984375,474.6629998779297,446.20359985351564,-0.08310265628657687,0.9179121054016628,6.378119771726849,-0.192790434001058
bk,2023-03-31,45.02000045776367,45.45000076293945,44.7599983215332,45.439998626708984,5195600,45.439998626708984,0.0,0.0,51.84000015258789,46.46600021362305,48.56280014038086,46.798993606567386,-2.208069517920883,-6.4304395641206185,3.7688984268370125,-8.4602155779673
bkng,2023-03-31,2625.699951171875,2660.860107421875,2621.989990234375,2652.409912109375,365800,2652.409912109375,0.0,0.0,2660.860107421875,2532.663603515625,2484.83041015625,2261.7651013183595,4.7280779187385455,6.744102183721565,9.86244365994806,4.227515986404744
bkr,2023-03-31,28.920000076293945,29.020000457763672,28.59000015258789,28.860000610351562,7098800,28.860000610351562,0.0,0.0,32.40999984741211,29.01080009460449,30.198423652648927,29.722061958312988,-0.5198046374493982,-4.432095720267708,1.6027208845875673,-7.123976209029641
blk,2023-03-31,665.0900268554688,669.1500244140625,662.6099853515625,669.1199951171875,516300,669.1199951171875,0.0,0.0,716.72998046875,657.3952807617187,692.841826171875,703.1237341308594,1.7835105755373628,-3.4238451199975324,-1.462318431292031,-5.6604832505612865
bmy,2023-03-31,68.66000366210938,69.37999725341797,68.37000274658203,69.30999755859375,8950900,69.30999755859375,0.0,0.0,71.9800033569336,67.81600006103515,70.12479965209961,72.7883479309082,2.203016244269761,-1.16193143873241,-3.6593058566693544,-2.703829468618639
br,2023-03-31,146.02000427246094,147.22999572753906,145.7899932861328,146.57000732421875,578600,146.57000732421875,0.0,0.0,147.22999572753906,139.6598046875,143.21650665283204,141.4749890136719,4.947882214342822,2.3415601663262593,1.230972097118773,0.07496436195551012
bro,2023-03-31,57.220001220703125,57.47999954223633,56.83000183105469,57.41999816894531,852600,57.41999816894531,0.0,0.0,57.779998779296875,55.6047998046875,56.93405860900879,57.356728515625,3.264463446741496,0.8535129442882095,-0.7369142514832784,-1.1830453166531483
bsx,2023-03-31,49.79999923706055,50.209999084472656,49.689998626708984,50.029998779296875,11585700,50.029998779296875,0.0,0.0,50.209999084472656,47.931600189208986,47.40180000305176,46.24770000457764,4.377902222760151,5.544512605166699,2.4954754471246994,3.9899243682488637
bwa,2023-03-31,48.5099983215332,49.189998626708984,48.47999954223633,49.11000061035156,1393600,49.11000061035156,0.0,0.0,51.13999938964844,48.26639984130859,47.907351150512696,44.63425224304199,1.7478013106769563,2.5103651756083285,7.3331550165735,0.8219774795939536
bxp,2023-03-31,53.650001525878906,54.150001525878906,52.58000183105469,54.119998931884766,2803700,54.119998931884766,0.0,0.0,71.27999877929688,55.94185989379883,63.30125846862793,65.33627632141113,-3.2567043093896424,-14.504071101988265,-3.1146829408708077,-19.00412936181746
c,2023-03-31,46.599998474121094,46.970001220703125,46.33000183105469,46.88999938964844,16004600,46.88999938964844,0.0,0.0,52.45000076293945,47.2984001159668,49.1620677947998,47.790426063537595,-0.8634556883891216,-4.621588364905387,2.8701182312930302,-7.088300119208446
cag,2023-03-31,37.5099983215332,37.7599983215332,37.290000915527344,37.560001373291016,4440700,37.560001373291016,0.0,0.0,37.83000183105469,36.22519989013672,36.382360763549805,36.951710624694826,3.684731864013066,3.2368449573537488,-1.540794327298408,2.6724686941249565
cah,2023-03-31,75.2699966430664,75.80000305175781,74.87999725341797,75.5,2318300,75.5,0.496,0.0,79.70999908447266,72.11893493652343,74.60843307495117,75.97447731018066,4.688179417031692,1.1949948394616094,-1.7980304486365235,-1.6060774124013508
carr,2023-03-31,45.7599983215332,46.08000183105469,45.32500076293945,45.75,4795800,45.75,0.0,0.0,49.16999816894531,45.378800048828126,45.041000061035156,44.018716468811036,0.8180030119184705,1.5741212184544675,2.3223839180964028,0.19609496624648853
cat,2023-03-31,226.3800048828125,229.05999755859375,224.89999389648438,228.83999633789062,2746700,228.83999633789062,0.0,0.0,255.6999969482422,230.80079833984374,240.06539825439452,238.32915451049806,-0.8495646531802373,-4.675976628921953,0.7285066518456461,-7.526116020660784
cb,2023-03-31,195.0399932861328,195.6999969482422,193.24000549316406,194.17999267578125,1989200,194.17999267578125,0.0,0.0,213.85000610351562,196.37569396972657,206.1240676879883,210.86646621704102,-1.118112557394099,-5.794604747606128,-2.24900555035217,-7.400103836012977
cboe,2023-03-31,131.58999633789062,134.24000549316406,131.58999633789062,134.24000549316406,572700,134.24000549316406,0.0,0.0,134.24000549316406,126.54320129394532,125.97920074462891,125.152900390625,6.082352999225896,6.5572766771878,0.6602326845201918,5.513404037399495
cbre,2023-03-31,71.22000122070312,72.9800033569336,70.97000122070312,72.80999755859375,2348000,72.80999755859375,0.0,0.0,88.97000122070312,76.82160003662109,81.50520004272461,79.62800025939941,-5.221972044470564,-10.668279422138562,2.357461919437828,-14.431737564780382
cci,2023-03-31,132.7100067138672,133.9600067138672,131.86000061035156,133.83999633789062,2379800,133.83999633789062,0.0,0.0,141.0399932861328,129.0428387451172,135.12022857666017,136.01035858154296,3.7174922990098502,-0.9474763714177745,-0.6544575090941533,-3.8074035599630527
ccl,2023-03-31,10.279999732971191,10.350000381469727,10.0600004196167,10.149999618530273,37248700,10.149999618530273,0.0,0.0,11.569999694824219,9.766799850463867,10.521599960327148,9.878500003814697,3.923493610327302,-3.5317855002854537,6.510097244157619,-8.275884805778235
cday,2023-03-31,70.33999633789062,73.45999908447266,69.8949966430664,73.22000122070312,1744000,73.22000122070312,0.0,0.0,76.16999816894531,70.56359954833984,72.50919967651367,68.6154998779297,3.764549554396684,0.9802915317788087,5.674665061846175,-3.062583249652349
cdns,2023-03-31,208.0,210.22999572753906,207.44000244140625,210.08999633789062,2104000,210.08999633789062,0.0,0.0,210.22999572753906,201.21280029296875,194.75820037841797,179.4222998046875,4.411844590402076,7.87222100516577,8.547377104420447,6.720324672651836
cdw,2023-03-31,190.49000549316406,195.0399932861328,190.14999389648438,194.88999938964844,945100,194.88999938964844,0.0,0.0,215.0,194.32080200195313,197.98595520019532,191.05422073364258,0.29291634340290046,-1.5637249659534582,3.6281503962252617,-4.06498027812733
ce,2023-03-31,106.43000030517578,108.95999908447266,106.43000030517578,108.88999938964844,720400,108.88999938964844,0.0,0.0,125.23999786376953,109.63759979248047,115.06036239624024,110.20377006530762,-0.6818832264178306,-5.362718209892779,4.406920315026028,-8.5980102259557
ceg,2023-03-31,76.81999969482422,78.5999984741211,76.7300033569336,78.5,2945600,78.5,0.0,0.0,86.04000091552734,76.72200012207031,80.19063064575195,84.56478858947754,2.3174576719855575,-2.108264559260592,-5.17255233139656,-4.947872490812015
cf,2023-03-31,72.0199966430664,72.91999816894531,71.63999938964844,72.48999786376953,2595400,72.48999786376953,0.0,0.0,87.4800033569336,76.93160034179688,80.93154205322266,88.29996704101562,-5.773443498242464,-10.430474911625618,-8.344765275359963,-12.381898268532478
cfg,2023-03-31,31.110000610351562,31.260000228881836,29.954999923706055,30.3700008392334,11001400,30.3700008392334,0.0,0.0,43.46699905395508,34.46759979248047,38.68138542175293,39.27796566009521,-11.888263116426847,-21.486781023736356,-1.5188674574059848,-21.423883674005147
chd,2023-03-31,86.9000015258789,88.5999984741211,86.87999725341797,88.41000366210938,1362800,88.41000366210938,0.0,0.0,88.5999984741211,84.9579998779297,83.66922180175781,81.58725677490234,4.0631886216008235,5.666100100206694,2.5518262399722205,4.131899826748468
chrw,2023-03-31,97.08000183105469,99.61000061035156,96.83999633789062,99.37000274658203,1117200,99.37000274658203,0.0,0.0,106.36000061035156,98.58827087402344,99.50781875610352,96.67628273010254,0.7929258375547489,-0.13849766907189232,2.928883844144027,-2.2298996982650596
chtr,2023-03-31,349.8599853515625,358.2200012207031,349.75,357.6099853515625,998800,357.6099853515625,0.0,0.0,401.04998779296875,351.22640014648437,373.71039916992186,369.39800018310547,1.8175129211288679,-4.3082595116756925,1.1674126510373077,-6.652114749989385
ci,2023-03-31,255.74000549316406,256.0,253.41000366210938,255.52999877929688,1876100,255.52999877929688,0.0,0.0,302.70001220703125,272.78119018554685,286.2482849121094,302.95714385986327,-6.3241865740506675,-10.731343295993675,-5.5152549746385136,-11.116465495679329
cinf,2023-03-31,111.3499984741211,112.23999786376953,110.97000122070312,112.08000183105469,550200,112.08000183105469,0.0,0.0,127.47000122070312,112.38625122070313,114.73883743286133,109.94120681762695,-0.2724972016790851,-2.317293482568571,4.3638147643702005,-3.9446471457927372
cl,2023-03-31,75.61000061035156,75.86000061035156,75.05999755859375,75.1500015258789,5153600,75.1500015258789,0.0,0.0,75.86000061035156,72.98999938964843,73.48759948730469,75.17260795593262,2.9593124459414777,2.2621531389951053,-2.2415192374537627,1.6030650711690904
clx,2023-03-31,155.11000061035156,158.33999633789062,154.92999267578125,158.24000549316406,1052700,158.24000549316406,0.0,0.0,159.0,154.5927996826172,151.545849609375,147.8737237548828,2.359233947528389,4.417247916088711,2.483284900959934,3.6689094677380725
cma,2023-03-31,44.58000183105469,44.939998626708984,42.52000045776367,43.41999816894531,3379700,43.41999816894531,0.0,0.0,73.79000091552734,52.74881393432617,62.407204666137694,64.57652145385742,-17.68535644610988,-30.424702722656775,-3.3592964422368206,-31.297477185951788
cmcsa,2023-03-31,37.279998779296875,37.95000076293945,37.209999084472656,37.90999984741211,15858200,37.90999984741211,0.0,0.0,39.79999923706055,36.42400024414062,37.81759994506836,36.52976989746094,4.079726535556825,0.24433042413575953,3.525426114706883,-2.345689462683228
cme,2023-03-31,188.99000549316406,192.0,188.8000030517578,191.52000427246094,2047200,191.52000427246094,0.0,0.0,192.0,183.56455749511719,181.6811895751953,175.61999481201173,4.333868632323191,5.415428377737193,3.4513124599916094,3.8076726572292956
cmg,2023-03-31,1677.7900390625,1709.0,1677.7900390625,1708.2900390625,286000,1708.2900390625,0.0,0.0,1709.0,1582.5135986328125,1598.24900390625,1539.6942004394532,7.947890023716068,6.885099561288686,3.8030151344393137,4.764109669795724
cmi,2023-03-31,235.1699981689453,239.3300018310547,234.41000366210938,238.8800048828125,1158400,238.8800048828125,0.0,0.0,261.9100036621094,239.079599609375,243.36533416748046,242.8848385620117,-0.08348463310488262,-1.8430436282191356,0.1978285710682883,-4.574266527048426
cms,2023-03-31,61.369998931884766,61.54999923706055,60.86000061035156,61.380001068115234,1500600,61.380001068115234,0.0,0.0,62.900001525878906,59.94759994506836,60.760411987304686,60.975613059997556,2.389421969118733,1.019724950087577,-0.35292974009317724,0.11919823744513729
cnc,2023-03-31,64.44000244140625,64.47000122070312,62.84000015258789,63.209999084472656,5973200,63.209999084472656,0.0,0.0,73.77999877929688,65.37719970703125,69.42679977416992,75.66649978637696,-3.3149180941830947,-8.95446817355711,-8.246317762580631,-8.794243393688856
cnp,2023-03-31,29.389999389648438,29.579999923706055,29.219999313354492,29.459999084472656,3914700,29.459999084472656,0.0,0.0,29.649999618530273,28.4055997467041,28.85992099761963,29.416056289672852,3.7119418254525547,2.0792783421081515,-1.8905841305738427,0.5261034477161901
cof,2023-03-31,94.94000244140625,96.36000061035156,94.0199966430664,96.16000366210938,2533900,96.16000366210938,0.0,0.0,111.58999633789062,98.07320068359375,105.98533294677735,101.8239323425293,-1.9507847282936994,-9.270461309587015,4.086859060058056,-11.994811957860048
coo,2023-03-31,369.5899963378906,373.9100036621094,368.760009765625,373.3599853515625,374600,373.3599853515625,0.0,0.0,373.9100036621094,343.686396484375,343.8697979736328,332.8040036010742,8.63391428078724,8.575974846209366,3.3250184050739144,5.806676829386372
cop,2023-03-31,99.80999755859375,99.9000015258789,98.94000244140625,99.20999908447266,7708300,99.20999908447266,0.0,0.0,109.5999984741211,100.8606802368164,106.60179794311523,112.65569267272949,-1.6365953000396432,-6.934028319660218,-5.373802766630825,-8.155913642483483
cost,2023-03-31,495.0,498.3599853515625,493.94000244140625,496.8699951171875,2081300,496.8699951171875,0.0,0.0,507.7099914550781,485.5820007324219,494.1913616943359,491.0936282348633,2.3246319607686265,0.5420235217523615,0.6307826616702017,-0.3437614782071901
cpb,2023-03-31,54.529998779296875,55.029998779296875,54.41999816894531,54.97999954223633,1979700,54.97999954223633,0.0,0.0,55.2400016784668,53.4852001953125,52.56220016479492,53.28737098693848,2.794790599016647,4.599882367673028,-1.3608680794578956,4.16739163800331
cprt,2023-03-31,73.7699966430664,75.41000366210938,73.56999969482422,75.20999908447266,2718200,75.20999908447266,0.0,0.0,75.41000366210938,70.85640014648438,69.41260032653808,65.87669994354248,6.144256452469932,8.352084103839703,5.367452203929367,6.932360012487708
cpt,2023-03-31,103.7699966430664,104.94999694824219,103.06999969482422,104.83999633789062,902100,104.83999633789062,0.0,0.0,120.6500015258789,106.14237884521485,112.7878579711914,112.79401298522949,-1.2270146208268626,-7.046735150631942,-0.005456862359256554,-10.232460936038065
crl,2023-03-31,199.74000549316406,202.4199981689453,198.52999877929688,201.82000732421875,465700,201.82000732421875,0.0,0.0,252.1999969482422,206.21559936523437,225.84760009765625,226.19099990844725,-2.1315516646393267,-10.638852377907934,-0.15181851219986323,-13.155352071357504
crm,2023-03-31,197.49000549316406,200.0,196.99000549316406,199.77999877929688,6633300,199.77999877929688,0.0,0.0,200.0,183.8827996826172,174.8483999633789,158.42509994506835,8.645288805760162,14.258980248683864,10.366602277041391,13.00756680779377
csco,2023-03-31,51.439998626708984,52.349998474121094,51.38999938964844,52.279998779296875,20586300,52.279998779296875,0.0,0.0,52.349998474121094,49.68239944458008,49.024199676513675,48.18499576568603,5.228409585198029,6.641208065132323,1.741629105683691,4.739017359989132
csgp,2023-03-31,68.36000061035156,69.0199966430664,68.04000091552734,68.8499984741211,2082500,68.8499984741211,0.0,0.0,78.30000305175781,68.58440032958984,72.71480026245118,76.1661003112793,0.3872573693943411,-5.315013964668496,-4.531281022296241,-6.844333131732429
csx,2023-03-31,29.610000610351562,29.979999542236328,29.459999084472656,29.940000534057617,11340700,29.940000534057617,0.0,0.0,31.790000915527344,29.59400016784668,30.391614189147948,30.90375997543335,1.169157140800655,-1.4859811403225498,-1.657228074164849,-3.6208787019842505
ctas,2023-03-31,463.3699951171875,465.8699951171875,460.3900146484375,462.67999267578125,577600,462.67999267578125,0.0,0.0,469.0199890136719,440.28799926757813,440.0080676269531,443.6941015625,5.085760557964865,5.152615762502295,-0.8307601842274384,3.8817314633220747
ctlt,2023-03-31,65.08000183105469,66.0,64.51000213623047,65.70999908447266,1069900,65.70999908447266,0.0,0.0,74.48999786376953,67.87559967041015,65.1134001159668,55.49199993133545,-3.190543577446394,0.9162460683105438,17.338355432380617,2.668087342905152
ctra,2023-03-31,24.309999465942383,24.690000534057617,24.190000534057617,24.540000915527344,7829600,24.540000915527344,0.0,0.0,26.510000228881836,24.17760314941406,24.148942108154298,24.67321636199951,1.498898645468359,1.6193620640673874,-2.124871950836029,-0.3063235196300687
ctsh,2023-03-31,60.0,61.029998779296875,59.95000076293945,60.93000030517578,2925900,60.93000030517578,0.0,0.0,66.19000244140625,60.01759994506836,62.911405410766605,60.69749153137207,1.5202213366454203,-3.1495165187515073,3.6474553124658367,-5.283991988847544
ctva,2023-03-31,60.11000061035156,60.43299865722656,59.84000015258789,60.310001373291016,2700100,60.310001373291016,0.0,0.0,64.04000091552734,59.68239990234375,60.94948974609375,61.87205451965332,1.051568757245338,-1.049210379720555,-1.4910847566352008,-3.0017395494194425
cvs,2023-03-31,74.7699966430664,74.88999938964844,74.08000183105469,74.30999755859375,10490900,74.30999755859375,0.0,0.0,88.75,77.16919982910156,82.32059997558594,89.07689224243164,-3.7051080960276637,-9.73098157614001,-7.584786690197702,-10.747593232206151
cvx,2023-03-31,162.6999969482422,163.72000122070312,162.14999389648438,163.16000366210938,7039900,163.16000366210938,0.0,0.0,166.8000030517578,159.62080078125,165.02615844726563,170.61551666259766,2.217256688061359,-1.1308236237908835,-3.2759964185352,-2.963329978410797
czr,2023-03-31,47.43000030517578,48.89799880981445,47.349998474121094,48.810001373291016,2783400,48.810001373291016,0.0,0.0,55.45000076293945,47.28480026245117,49.87000007629395,48.58549991607666,3.2255631881160896,-2.125523764550404,2.6437932355045253,-8.489429511296512
d,2023-03-31,55.720001220703125,55.939998626708984,55.31999969482422,55.90999984741211,3466600,55.90999984741211,0.0,0.0,58.93000030517578,54.79023452758789,57.205443115234374,58.43482360839844,2.0437315690999562,-2.264545465040328,-2.1038490702098644,-3.8758064257635803
dal,2023-03-31,34.5,34.939998626708984,34.369998931884766,34.91999816894531,9170900,34.91999816894531,0.0,0.0,40.29999923706055,35.45959976196289,37.11619972229004,35.946999835968015,-1.5217362763253852,-5.917097035195134,3.2525659767359585,-10.43543670883577
dd,2023-03-31,70.72000122070312,71.8499984741211,70.66999816894531,71.7699966430664,2499300,71.7699966430664,0.0,0.0,75.37999725341797,70.64599975585938,72.4040251159668,71.01530025482178,1.5910269386679654,-0.8756812509869408,1.9555290988870113,-2.9466570012009194
de,2023-03-31,406.0,413.55999755859375,406.0,412.8800048828125,1778600,412.8800048828125,0.0,0.0,437.8800048828125,404.50227783203127,409.4610693359375,417.5288195800781,2.0711198699998583,0.8349842763854958,-1.9322618860788072,-2.360731452479622
dfs,2023-03-31,98.72000122070312,99.05999755859375,98.18000030517578,98.83999633789062,2262400,98.83999633789062,0.0,0.0,115.66000366210938,101.86919952392579,107.66433654785156,105.08343658447265,-2.973620289736054,-8.196159000189397,2.456048305295214,-10.39722295407229
dg,2023-03-31,208.64999389648438,210.5,207.6300048828125,210.4600067138672,2198000,210.4600067138672,0.0,0.0,228.6300048828125,212.66680053710937,221.310400390625,233.60800323486328,-1.0376766931503747,-4.902794291459542,-5.26420442534008,-6.38009236604327
dgx,2023-03-31,139.86000061035156,141.75999450683594,139.75,141.47999572753906,919100,141.47999572753906,0.0,0.0,148.9199981689453,136.87639953613282,141.149599609375,145.53699951171876,3.3633235583399284,0.23407513664822022,-3.0146285254358856,-1.3381505735611676
dhi,2023-03-31,95.19000244140625,97.91999816894531,95.11000061035156,97.69000244140625,5522800,97.69000244140625,0.0,0.0,99.4000015258789,94.83439971923828,95.73172378540039,91.24596092224121,3.0111465150010117,2.045590091321961,4.916122114141467,0.3287477873435277
dhr,2023-03-31,251.25999450683594,252.75,249.66000366210938,252.0399932861328,2754700,252.0399932861328,0.0,0.0,256.510009765625,246.48591369628906,254.02751403808594,259.2386770629883,2.2533050698740076,-0.7824037327134341,-2.010179608977168,-2.441512754316457
dis,2023-03-31,98.88999938964844,100.19999694824219,98.5,100.12999725341797,8911100,100.12999725341797,0.0,0.0,105.80000305175781,96.60200012207031,102.00160018920899,97.7750001525879,3.652095326069374,-1.834876053237662,4.3227819279213,-4.831443635951484
dish,2023-03-31,9.029999732971191,9.380000114440918,8.9399995803833,9.329999923706055,6514500,9.329999923706055,0.0,0.0,14.34000015258789,10.038399963378906,12.101600036621093,13.536900005340577,-7.056901919201922,-22.902757524028214,-10.602870436756048,-27.187480250995975
dlr,2023-03-31,93.88999938964844,98.47000122070312,93.88999938964844,98.30999755859375,3934700,98.30999755859375,0.0,0.0,113.20999908447266,99.87048126220704,104.91209259033204,104.2550644683838,-1.5625074435320703,-6.29297811980417,0.6302121870995466,-10.79224934251499
dltr,2023-03-31,141.77999877929688,143.63999938964844,141.33999633789062,143.5500030517578,1330100,143.5500030517578,0.0,0.0,152.82000732421875,141.64679931640626,145.19419921875,147.08139938354492,1.343626361157823,-1.1324117463639325,-1.283099136059803,-2.7203625429434495
dov,2023-03-31,149.0399932861328,152.05999755859375,148.92999267578125,151.94000244140625,1229400,151.94000244140625,0.0,0.0,156.9600067138672,146.2964001464844,148.31772796630858,143.06100357055664,3.857649463193222,2.442239727351065,3.6744635257359755,-0.7457673972581804
dow,2023-03-31,54.16999816894531,54.88999938964844,53.959999084472656,54.81999969482422,4406900,54.81999969482422,0.0,0.0,58.75,53.947200012207034,56.035660934448245,53.52105754852295,1.6178776329813036,-2.169442136224883,4.6983439810499315,-4.7334062264551315
dpz,2023-03-31,327.54998779296875,332.5400085449219,327.19000244140625,329.8699951171875,1087000,329.8699951171875,0.0,0.0,357.4599914550781,311.5645434570313,329.69981506347654,343.6373580932617,5.875332108411359,0.05161666641462941,-4.055887027859925,-1.2246382995271456
dri,2023-03-31,154.6999969482422,155.89999389648438,154.10000610351562,155.16000366210938,1367400,155.16000366210938,0.0,0.0,155.89999389648438,148.89440063476562,148.2277996826172,145.5436460876465,4.208085059365752,4.676723255917785,1.8442258848966144,4.378853214720507
dte,2023-03-31,108.83999633789062,109.61000061035156,108.25,109.54000091552734,1693500,109.54000091552734,0.0,0.0,115.77999877929688,106.88623992919922,109.81471878051758,112.2861506652832,2.4827901029037585,-0.25016488503631706,-2.201012208649648,-2.1658898988021194
